"company_code","user_id","close_month","process_day","process_id","process_result","reg_account","reg_time","upd_account","upd_time"
"000001","076","202301","20230302","202303025770","1",doMonthClose,"2023-03-02 11:31:25",doMonthClose,"2023-03-02 11:31:25"
"000001","076","202302","20230523","202305238483","1",doMonthClose,"2023-05-23 14:55:20",doMonthClose,"2023-05-23 14:55:20"
"000001","076","202303","20230523","202305237146","1",doMonthClose,"2023-05-23 14:55:27",doMonthClose,"2023-05-23 14:55:27"
"000001","076","202304","20230523","20230523285","1",doMonthClose,"2023-05-23 14:55:31",doMonthClose,"2023-05-23 14:55:31"
"000001","076","202305","20230816","202308169868","1",doMonthClose,"2023-08-16 19:11:42",doMonthClose,"2023-08-16 19:11:42"
"000001","076","202306","20230816","202308167680","1",doMonthClose,"2023-08-16 19:11:46",doMonthClose,"2023-08-16 19:11:46"
"000001","076","202307","20230816","202308168796","1",doMonthClose,"2023-08-16 19:11:50",doMonthClose,"2023-08-16 19:11:50"
"000001","076","202308","20240206","202402061624","1",doMonthClose,"2024-02-06 14:09:19",doMonthClose,"2024-02-06 14:09:19"
"000001","076","202309","20240206","202402062354","1",doMonthClose,"2024-02-06 14:10:22",doMonthClose,"2024-02-06 14:10:22"
"000001","076","202309","20240206","202402068005","1",doMonthClose,"2024-02-06 18:19:47",doMonthClose,"2024-02-06 18:19:47"
"000001","076","202310","20240206","202402066150","1",doMonthClose,"2024-02-06 18:19:50",doMonthClose,"2024-02-06 18:19:50"
"000001","076","202310","20240206","202402066901","1",doMonthClose,"2024-02-06 14:10:26",doMonthClose,"2024-02-06 14:10:26"
"000001","076","202311","20240206","202402066736","1",doMonthClose,"2024-02-06 18:19:54",doMonthClose,"2024-02-06 18:19:54"
"000001","076","202311","20240206","202402067446","1",doMonthClose,"2024-02-06 14:10:29",doMonthClose,"2024-02-06 14:10:29"
"000001","076","202312","20240206","202402065232","1",doMonthClose,"2024-02-06 18:19:56",doMonthClose,"2024-02-06 18:19:56"
"000001","076","202312","20240206","202402066529","1",doMonthClose,"2024-02-06 14:10:32",doMonthClose,"2024-02-06 14:10:32"
"000001","076","202401","20240229","202402295124","1",doMonthClose,"2024-02-29 11:22:30",doMonthClose,"2024-02-29 11:22:30"
"000001","076","202402","20240401","202404018391","1",doMonthClose,"2024-04-01 16:09:06",doMonthClose,"2024-04-01 16:09:06"
"000001","076","202403","20240501","202405014573","1",doMonthClose,"2024-05-01 10:25:33",doMonthClose,"2024-05-01 10:25:33"
"000001","076","202404","20240611","202406117664","1",doMonthClose,"2024-06-11 10:50:41",doMonthClose,"2024-06-11 10:50:41"
"000001","076","202405","20240718","202407183615","1",doMonthClose,"2024-07-18 15:20:30",doMonthClose,"2024-07-18 15:20:30"
"000001","076","202406","20240718","202407184100","1",doMonthClose,"2024-07-18 15:57:57",doMonthClose,"2024-07-18 15:57:57"
"000001","076","202407","20240830","202408309698","1",doMonthClose,"2024-08-30 17:53:20",doMonthClose,"2024-08-30 17:53:20"
"000001","081","202202","20220323","202203230081","1","999999","2022-03-23 00:00:00","999999","2022-03-23 00:00:00"
"000001","081","202203","20220804","202208042960","1",doMonthClose,"2022-08-04 17:10:15",doMonthClose,"2022-08-04 17:10:15"
"000001","081","202204","20220804","202208044160","1",doMonthClose,"2022-08-04 17:10:32",doMonthClose,"2022-08-04 17:10:32"
"000001","081","202205","20220804","202208041920","1",doMonthClose,"2022-08-04 17:10:55",doMonthClose,"2022-08-04 17:10:55"
"000001","081","202206","20220804","202208047120","1",doMonthClose,"2022-08-04 17:11:23",doMonthClose,"2022-08-04 17:11:23"
"000001","081","202207","20220902","202209025536","1",doMonthClose,"2022-09-02 11:58:32",doMonthClose,"2022-09-02 11:58:32"
"000001","081","202208","20221006","202210062670","1",doMonthClose,"2022-10-06 10:33:13",doMonthClose,"2022-10-06 10:33:13"
"000001","081","202209","20221117","20221117147","1",doMonthClose,"2022-11-17 09:26:25",doMonthClose,"2022-11-17 09:26:25"
"000001","081","202209","20240229","202402293938","1",doMonthClose,"2024-02-29 11:28:52",doMonthClose,"2024-02-29 11:28:52"
"000001","081","202210","20221117","20221117457","1",doMonthClose,"2022-11-17 09:26:29",doMonthClose,"2022-11-17 09:26:29"
"000001","081","202210","20240229","202402299965","1",doMonthClose,"2024-02-29 11:28:56",doMonthClose,"2024-02-29 11:28:56"
"000001","081","202211","20230302","202303022116","1",doMonthClose,"2023-03-02 11:04:22",doMonthClose,"2023-03-02 11:04:22"
"000001","081","202211","20240229","202402298013","1",doMonthClose,"2024-02-29 11:28:59",doMonthClose,"2024-02-29 11:28:59"
"000001","081","202212","20230302","20230302518","1",doMonthClose,"2023-03-02 11:20:31",doMonthClose,"2023-03-02 11:20:31"
"000001","081","202212","20240229","20240229174","1",doMonthClose,"2024-02-29 11:29:02",doMonthClose,"2024-02-29 11:29:02"
"000001","081","202301","20230302","202303029638","1",doMonthClose,"2023-03-02 11:31:30",doMonthClose,"2023-03-02 11:31:30"
"000001","081","202301","20240229","202402296826","1",doMonthClose,"2024-02-29 11:29:07",doMonthClose,"2024-02-29 11:29:07"
"000001","081","202302","20230522","202305229441","1",doMonthClose,"2023-05-22 15:25:39",doMonthClose,"2023-05-22 15:25:39"
"000001","081","202302","20230523","202305238999","1",doMonthClose,"2023-05-23 11:08:48",doMonthClose,"2023-05-23 11:08:48"
"000001","081","202302","20240229","202402293613","1",doMonthClose,"2024-02-29 11:29:10",doMonthClose,"2024-02-29 11:29:10"
"000001","081","202303","20230522","202305222956","1",doMonthClose,"2023-05-22 15:25:43",doMonthClose,"2023-05-22 15:25:43"
"000001","081","202303","20230523","202305232752","1",doMonthClose,"2023-05-23 11:09:20",doMonthClose,"2023-05-23 11:09:20"
"000001","081","202303","20240229","202402297586","1",doMonthClose,"2024-02-29 11:29:13",doMonthClose,"2024-02-29 11:29:13"
"000001","081","202304","20230522","202305226456","1",doMonthClose,"2023-05-22 15:25:45",doMonthClose,"2023-05-22 15:25:45"
"000001","081","202304","20230523","202305236763","1",doMonthClose,"2023-05-23 11:09:23",doMonthClose,"2023-05-23 11:09:23"
"000001","081","202304","20240229","202402297094","1",doMonthClose,"2024-02-29 11:29:16",doMonthClose,"2024-02-29 11:29:16"
"000001","081","202305","20230816","20230816941","1",doMonthClose,"2023-08-16 19:12:53",doMonthClose,"2023-08-16 19:12:53"
"000001","081","202305","20240229","202402292715","1",doMonthClose,"2024-02-29 11:29:19",doMonthClose,"2024-02-29 11:29:19"
"000001","081","202306","20230816","202308168316","1",doMonthClose,"2023-08-16 19:12:56",doMonthClose,"2023-08-16 19:12:56"
"000001","081","202306","20240229","202402292291","1",doMonthClose,"2024-02-29 11:29:22",doMonthClose,"2024-02-29 11:29:22"
"000001","081","202307","20230816","202308168760","1",doMonthClose,"2023-08-16 19:13:00",doMonthClose,"2023-08-16 19:13:00"
"000001","081","202307","20240229","202402293309","1",doMonthClose,"2024-02-29 11:29:26",doMonthClose,"2024-02-29 11:29:26"
"000001","081","202308","20231102","202311028450","1",doMonthClose,"2023-11-02 14:52:59",doMonthClose,"2023-11-02 14:52:59"
"000001","081","202308","20240229","202402299675","1",doMonthClose,"2024-02-29 11:29:28",doMonthClose,"2024-02-29 11:29:28"
"000001","081","202309","20231102","202311025131","1",doMonthClose,"2023-11-02 14:53:02",doMonthClose,"2023-11-02 14:53:02"
"000001","081","202309","20240229","202402298452","1",doMonthClose,"2024-02-29 11:29:31",doMonthClose,"2024-02-29 11:29:31"
"000001","081","202310","20240206","20240206306","1",doMonthClose,"2024-02-06 14:11:50",doMonthClose,"2024-02-06 14:11:50"
"000001","081","202310","20240229","202402293235","1",doMonthClose,"2024-02-29 11:29:34",doMonthClose,"2024-02-29 11:29:34"
"000001","081","202311","20240206","202402061940","1",doMonthClose,"2024-02-06 14:11:54",doMonthClose,"2024-02-06 14:11:54"
"000001","081","202311","20240229","20240229820","1",doMonthClose,"2024-02-29 11:29:36",doMonthClose,"2024-02-29 11:29:36"
"000001","081","202312","20240206","202402068786","1",doMonthClose,"2024-02-06 14:11:57",doMonthClose,"2024-02-06 14:11:57"
"000001","081","202312","20240229","202402294396","1",doMonthClose,"2024-02-29 11:29:40",doMonthClose,"2024-02-29 11:29:40"
"000001","081","202401","20240229","202402291814","1",doMonthClose,"2024-02-29 11:22:46",doMonthClose,"2024-02-29 11:22:46"
"000001","081","202401","20240229","202402293242","1",doMonthClose,"2024-02-29 11:27:52",doMonthClose,"2024-02-29 11:27:52"
"000001","081","202401","20240229","202402299519","1",doMonthClose,"2024-02-29 11:29:45",doMonthClose,"2024-02-29 11:29:45"
"000001","081","202402","20240401","202404015799","1",doMonthClose,"2024-04-01 16:07:28",doMonthClose,"2024-04-01 16:07:28"
"000001","081","202403","20240501","202405018798","1",doMonthClose,"2024-05-01 09:43:54",doMonthClose,"2024-05-01 09:43:54"
"000001","081","202404","20240611","202406117002","1",doMonthClose,"2024-06-11 10:50:56",doMonthClose,"2024-06-11 10:50:56"
"000001","081","202405","20240718","202407188764","1",doMonthClose,"2024-07-18 15:24:12",doMonthClose,"2024-07-18 15:24:12"
"000001","081","202406","20240718","202407187956","1",doMonthClose,"2024-07-18 15:24:15",doMonthClose,"2024-07-18 15:24:15"
"000001","081","202407","20240830","20240830350","1",doMonthClose,"2024-08-30 13:34:27",doMonthClose,"2024-08-30 13:34:27"
"000001","081","202408","20241124","202411242990","1",doMonthClose,"2024-11-24 22:57:22",doMonthClose,"2024-11-24 22:57:22"
