"company_code","request_number","request_sub_number","request_user_id","holiday_type_kbn","holiday_plan_day","holiday_time_kbn","holiday_days","holiday_reason_kbn","remark","work_dayoff_request_number","registration_user","registration_datetime","update_user","update_datetime"
"000001","20221228072416661000001121",1,"121","010","20221228","010",1.0,"001",差し戻しの指摘（12月30日は休日のため）反映,,"121","2023-01-05 12:33:34","121","2023-01-05 12:33:34"
"000001","20221228072416661000001121",2,"121","010","20221229","010",1.0,"001",差し戻しの指摘（12月30日は休日のため）反映,,"121","2023-01-05 12:33:34","121","2023-01-05 12:33:34"
"000001","20221228172955446000001198",1,"198","010","20221229","010",1.0,"001",年末休暇,,"198","2022-12-28 17:29:56","198","2022-12-28 17:29:56"
"000001","20221228184648847000001207",1,"207","010","20221206","010",1.0,"002","",,"207","2022-12-28 18:46:50","207","2022-12-28 18:46:50"
"000001","20221228184707622000001207",1,"207","010","20221229","010",1.0,"003","",,"207","2022-12-28 18:47:08","207","2022-12-28 18:47:08"
"000001","20221229135810005000001222",1,"222","011","20221229","020",0.5,"001",病院に行きました。,,"222","2022-12-29 13:58:09","222","2022-12-29 13:58:09"
"000001","20221231105549878000001122",1,"122","010","20221229","010",1.0,"004","",,"122","2022-12-31 10:55:50","122","2022-12-31 10:55:50"
"000001","20230104091513677000001139",1,"139","011","20221201","021",0.5,"002","",,"139","2023-01-04 09:16:44","139","2023-01-04 09:16:44"
"000001","20230104092337012000001219",1,"219","010","20221206","010",1.0,"002","",,"219","2023-01-04 09:23:39","219","2023-01-04 09:23:39"
"000001","20230104092357134000001116",1,"116","010","20230111","010",1.0,"001","",,"116","2023-01-04 09:23:57","116","2023-01-04 09:23:57"
"000001","20230104092417279000001116",1,"116","010","20230201","010",1.0,"001","",,"116","2023-01-04 09:25:06","116","2023-01-04 09:25:06"
"000001","20230105104625575000001200",1,"200","010","20221228","010",1.0,"004",現場の年末年始は12月28日－1月4日なので、休み申請します。,,"200","2023-01-05 10:46:29","200","2023-01-05 10:46:29"
"000001","20230105110238525000001152",1,"152","010","20221228","010",1.0,"004","",,"152","2023-01-05 11:02:39","152","2023-01-05 11:02:39"
"000001","20230105110750120000001211",1,"211","011","20221223","021",0.5,"001","",,"211","2023-01-05 11:07:51","211","2023-01-05 11:07:51"
"000001","20230105111254861000001211",1,"211","020","20221228","010",1.0,"001","","20221101223754328000001211","211","2023-01-05 11:12:56","211","2023-01-05 11:12:56"
"000001","20230105111323747000001211",1,"211","020","20221229","010",1.0,"001","","20221101223816159000001211","211","2023-01-05 11:13:24","211","2023-01-05 11:13:24"
"000001","20230105221245050000001177",1,"177","010","20221226","010",1.0,"001","",,"177","2023-01-05 22:12:45","177","2023-01-05 22:12:45"
"000001","20230106001129070000001227",1,"227","010","20221226","010",1.0,"002","",,"227","2023-01-06 00:11:29","227","2023-01-06 00:11:29"
"000001","20230106001129070000001227",2,"227","010","20221227","010",1.0,"002","",,"227","2023-01-06 00:11:29","227","2023-01-06 00:11:29"
"000001","20230106120107354000001171",1,"171","010","20221229","010",1.0,"001","",,"171","2023-01-06 12:01:08","171","2023-01-06 12:01:08"
"000001","20230106152046086000001227",1,"227","011","20221223","021",0.5,"004","",,"227","2023-01-06 15:20:47","227","2023-01-06 15:20:47"
"000001","20230106165601491000001162",1,"162","021","20221228","020",0.5,"004",有給休暇が0、且つ12月残業したので、28日に半日代休させて頂きます。,"20220804110555325000001162","162","2023-01-06 16:56:02","162","2023-01-06 16:56:02"
"000001","20230110115018418000001212",1,"212","011","20230126","020",0.5,"001",通院の為,,"212","2023-01-12 18:03:18","212","2023-01-12 18:03:18"
"000001","20230111180243573000001171",1,"171","010","20230113","010",1.0,"001","",,"171","2023-01-11 18:02:43","171","2023-01-11 18:02:43"
"000001","20230116075905730000001226",1,"226","010","20230201","010",1.0,"001","",,"226","2023-01-16 08:03:20","226","2023-01-16 08:03:20"
"000001","20230116075925712000001226",1,"226","010","20230208","010",1.0,"001","",,"226","2023-01-16 08:03:31","226","2023-01-16 08:03:31"
"000001","20230116075941624000001226",1,"226","010","20230215","010",1.0,"001","",,"226","2023-01-16 08:03:41","226","2023-01-16 08:03:41"
"000001","20230116075951750000001226",1,"226","010","20230222","010",1.0,"001","",,"226","2023-01-16 08:03:51","226","2023-01-16 08:03:51"
"000001","20230119115310354000001223",1,"223","010","20221201","010",1.0,"002","",,"223","2023-01-19 11:53:10","223","2023-01-19 11:53:10"
"000001","20230123070009694000001121",1,"121","020","20230123","010",1.0,"002","","20221207070302798000001121","121","2023-01-23 07:00:10","121","2023-01-23 07:00:10"
"000001","20230123184529275000001151",1,"151","020","20230124","010",1.0,"001","","20230104092941303000001151","151","2023-01-23 18:45:29","151","2023-01-23 18:45:29"
"000001","20230130092508312000001150",1,"150","010","20230118","010",1.0,"001","",,"150","2023-01-30 09:25:08","150","2023-01-30 09:25:08"
"000001","20230130092627434000001150",1,"150","010","20230104","010",1.0,"004","",,"150","2023-01-30 09:26:28","150","2023-01-30 09:26:28"
"000001","20230131074113129000001139",1,"139","020","20230131","010",1.0,"002","","20221127203202649000001139","139","2023-01-31 07:43:46","139","2023-01-31 07:43:46"
"000001","20230131085322544000001228",1,"228","020","20230130","010",1.0,"001","","20221216184620050000001228","228","2023-01-31 08:53:24","228","2023-01-31 08:53:24"
"000001","20230131111140151000001200",1,"200","010","20230104","010",1.0,"004",現場に年末年使ので,,"200","2023-01-31 11:11:40","200","2023-01-31 11:11:40"
"000001","20230131111317800000001200",1,"200","010","20230106","010",1.0,"002",体調不良ので,,"200","2023-01-31 11:13:18","200","2023-01-31 11:13:18"
"000001","20230131111415007000001200",1,"200","010","20230120","010",1.0,"001",私用ので,,"200","2023-01-31 11:14:15","200","2023-01-31 11:14:15"
"000001","20230131111935581000001200",1,"200","011","20230116","021",0.5,"001",私用ので,,"200","2023-01-31 11:19:35","200","2023-01-31 11:19:35"
"000001","20230131142634269000001081",1,"081","010","20230105","010",1.0,"004",年休申請,,"081","2023-02-03 09:15:07","081","2023-02-03 09:15:07"
"000001","20230131142634269000001081",2,"081","010","20230106","010",1.0,"004",年休申請,,"081","2023-02-03 09:15:07","081","2023-02-03 09:15:07"
"000001","20230131142712062000001081",1,"081","010","20230112","010",1.0,"002",病欠申請,,"081","2023-02-03 09:14:53","081","2023-02-03 09:14:53"
"000001","20230131210337278000001152",1,"152","010","20230104","010",1.0,"004","",,"152","2023-01-31 21:03:36","152","2023-01-31 21:03:36"
"000001","20230201090913685000001219",1,"219","010","20230111","010",1.0,"002","",,"219","2023-02-01 09:09:14","219","2023-02-01 09:09:14"
"000001","20230201091017675000001171",1,"171","010","20230120","010",1.0,"001","",,"171","2023-02-01 09:10:16","171","2023-02-01 09:10:16"
"000001","20230201092242236000001207",1,"207","010","20230119","010",1.0,"002","",,"207","2023-02-01 09:22:42","207","2023-02-01 09:22:42"
"000001","20230201104523234000001122",1,"122","020","20230126","010",1.0,"001","","20210213149263895000001122","122","2023-02-01 10:45:49","122","2023-02-01 10:45:49"
"000001","20230201113726793000001182",1,"182","020","20230104","010",1.0,"002",コロナ,"20221229125755631000001182","182","2023-02-01 11:37:27","182","2023-02-01 11:37:27"
"000001","20230201113757298000001182",1,"182","020","20230105","010",1.0,"002",コロナ,"20221219094348702000001182","182","2023-02-01 11:37:58","182","2023-02-01 11:37:58"
"000001","20230201142752188000001161",1,"161","020","20230116","010",1.0,"001","","20220902194746702000001161","161","2023-02-01 14:27:49","161","2023-02-01 14:27:49"
"000001","20230201145711808000001227",1,"227","010","20230105","010",1.0,"002",インフルエンザのため。,,"227","2023-02-01 14:57:13","227","2023-02-01 14:57:13"
"000001","20230201145711808000001227",2,"227","010","20230106","010",1.0,"002",インフルエンザのため。,,"227","2023-02-01 14:57:13","227","2023-02-01 14:57:13"
"000001","20230201145807156000001227",1,"227","010","20230110","010",1.0,"002",インフルエンザのため,,SysAdmin_ChoYo,"2023-02-01 18:28:33",SysAdmin_ChoYo,"2023-02-01 18:28:33"
"000001","20230201145807156000001227",2,"227","010","20230111","010",1.0,"002",インフルエンザのため,,"227","2023-02-01 14:58:08","227","2023-02-01 14:58:08"
"000001","20230201145856023000001227",1,"227","020","20230104","010",1.0,"004","","20221217103427142000001227","227","2023-02-01 14:58:57","227","2023-02-01 14:58:57"
"000001","20230202081837470000001229",1,"229","020","20230106","010",1.0,"001","","20221228090410000000001229","229","2023-02-02 08:18:37","229","2023-02-02 08:18:37"
"000001","20230202092945565000001211",1,"211","020","20230104","010",1.0,"004","","20221204013428244000001211","211","2023-02-02 09:29:46","211","2023-02-02 09:29:46"
"000001","20230202093020645000001227",1,"227","020","20230113","010",1.0,"002","","20221201212603298000001227","227","2023-02-02 10:20:08","227","2023-02-02 10:20:08"
"000001","20230202171135122000001215",1,"215","021","20230131","020",0.5,"001",一般検診,"20230130173210501000001215","215","2023-02-02 17:09:42","215","2023-02-02 17:09:42"
"000001","20230202230421701000001177",1,"177","010","20230104","010",1.0,"002","",,"177","2023-02-02 23:04:22","177","2023-02-02 23:04:22"
"000001","20230202230421701000001177",2,"177","010","20230105","010",1.0,"002","",,"177","2023-02-02 23:04:22","177","2023-02-02 23:04:22"
"000001","20230202230421701000001177",3,"177","010","20230106","010",1.0,"002","",,"177","2023-02-02 23:04:22","177","2023-02-02 23:04:22"
"000001","20230204214050911000001110",1,"110","020","20230127","010",1.0,"002","","20201024196748634000001110","110","2023-02-04 21:40:52","110","2023-02-04 21:40:52"
"000001","20230206085615363000001175",1,"175","010","20230203","010",1.0,"002","",,"175","2023-02-06 08:56:14","175","2023-02-06 08:56:14"
"000001","20230207092858234000001223",1,"223","010","20230206","010",1.0,"001","",,"223","2023-02-07 09:28:58","223","2023-02-07 09:28:58"
"000001","20230209152931746000001176",1,"176","010","20230210","010",1.0,"004","",,"176","2023-02-09 15:29:32","176","2023-02-09 15:29:32"
"000001","20230209175646238000001198",1,"198","010","20230210","010",1.0,"001","",,"198","2023-02-09 17:56:46","198","2023-02-09 17:56:46"
"000001","20230209185634995000001228",1,"228","021","20230208","021",0.5,"002",発熱したため,"20221225232707532000001228","228","2023-02-09 18:56:35","228","2023-02-09 18:56:35"
"000001","20230210023813713000001229",1,"229","020","20230210","010",1.0,"001","","20221228090534660000001229","229","2023-02-10 02:38:11","229","2023-02-10 02:38:11"
"000001","20230213093001479000001212",1,"212","010","20230306","010",1.0,"001","",,"212","2023-02-28 14:05:21","212","2023-02-28 14:05:21"
"000001","20230214083850121000001175",1,"175","011","20230214","021",0.5,"001",通院のため,,"175","2023-02-14 08:38:51","175","2023-02-14 08:38:51"
"000001","20230214144221384000001151",1,"151","010","20230227","010",1.0,"001","",,"151","2023-02-20 11:46:47","151","2023-02-20 11:46:47"
"000001","20230214144221384000001151",2,"151","010","20230228","010",1.0,"001","",,"151","2023-02-20 11:46:47","151","2023-02-20 11:46:47"
"000001","20230215213234831000001224",1,"224","010","20230104","010",1.0,"001","",,"224","2023-02-15 21:32:35","224","2023-02-15 21:32:35"
"000001","20230216082030895000001198",1,"198","010","20230216","010",1.0,"001",通院のため,,"198","2023-03-02 14:02:28","198","2023-03-02 14:02:28"
"000001","20230220124759174000001116",1,"116","011","20230220","021",0.5,"001","",,"116","2023-02-20 12:47:59","116","2023-02-20 12:47:59"
"000001","20230224075119568000001226",1,"226","010","20230308","010",1.0,"001","",,"226","2023-02-24 07:51:17","226","2023-02-24 07:51:17"
"000001","20230224075135855000001226",1,"226","010","20230315","010",1.0,"001","",,"226","2023-02-24 07:51:33","226","2023-02-24 07:51:33"
"000001","20230224105900545000001171",1,"171","010","20230224","010",1.0,"001","",,"171","2023-02-24 10:59:01","171","2023-02-24 10:59:01"
"000001","20230227125844498000001182",1,"182","020","20230220","010",1.0,"001","","20220430269753009000001182","182","2023-02-27 12:58:44","182","2023-02-27 12:58:44"
"000001","20230227184412574000001222",1,"222","020","20230210","010",1.0,"001",病院に行くため,"20221223170823967000001222","222","2023-02-27 18:43:45","222","2023-02-27 18:43:45"
"000001","20230227184436785000001222",1,"222","020","20230224","010",1.0,"002","","20221216085845560000001222","222","2023-02-27 18:44:09","222","2023-02-27 18:44:09"
"000001","20230227221049784000001199",1,"199","010","20230203","010",1.0,"001","",,"199","2023-02-27 22:10:47","199","2023-02-27 22:10:47"
"000001","20230227221121081000001199",1,"199","010","20230210","010",1.0,"001","",,"199","2023-02-27 22:11:18","199","2023-02-27 22:11:18"
"000001","20230228090449135000001053",1,"053","011","20230227","021",0.5,"001","",,"053","2023-02-28 09:04:50","053","2023-02-28 09:04:50"
"000001","20230228091635279000001207",1,"207","010","20230207","010",1.0,"001","",,"207","2023-02-28 09:16:35","207","2023-02-28 09:16:35"
"000001","20230228091640121000001207",1,"207","010","20230220","010",1.0,"002",インフルの為,,"207","2023-02-28 09:16:59","207","2023-02-28 09:16:59"
"000001","20230228091640121000001207",2,"207","010","20230221","010",1.0,"002",インフルの為,,"207","2023-02-28 09:16:59","207","2023-02-28 09:16:59"
"000001","20230228091640121000001207",3,"207","010","20230222","010",1.0,"002",インフルの為,,"207","2023-02-28 09:16:59","207","2023-02-28 09:16:59"
"000001","20230228091916751000001150",1,"150","010","20230209","010",1.0,"004","",,"150","2023-02-28 09:28:36","150","2023-02-28 09:28:36"
"000001","20230228091916751000001150",2,"150","010","20230210","010",1.0,"004","",,"150","2023-02-28 09:28:36","150","2023-02-28 09:28:36"
"000001","20230228091944076000001150",1,"150","010","20230301","010",1.0,"001","",,"150","2023-02-28 09:19:44","150","2023-02-28 09:19:44"
"000001","20230228131426868000001147",1,"147","010","20230301","010",1.0,"002","",,"147","2023-02-28 13:14:27","147","2023-02-28 13:14:27"
"000001","20230228164404419000001165",1,"165","011","20230228","021",0.5,"004","",,"165","2023-02-28 16:44:03","165","2023-02-28 16:44:03"
"000001","20230228201554860000001224",1,"224","010","20230213","010",1.0,"001","",,"224","2023-02-28 20:15:55","224","2023-02-28 20:15:55"
"000001","20230301092142660000001116",1,"116","020","20230330","010",1.0,"001","","20221221200239092000001116","116","2023-03-01 09:23:30","116","2023-03-01 09:23:30"
"000001","20230301092217563000001116",1,"116","020","20230331","010",1.0,"001","","20221221200257960000001116","116","2023-03-01 09:23:20","116","2023-03-01 09:23:20"
"000001","20230301092234373000001116",1,"116","010","20230329","010",1.0,"001","",,"116","2023-03-01 09:23:10","116","2023-03-01 09:23:10"
"000001","20230301092732642000001206",1,"206","010","20230202","010",1.0,"002","",,"206","2023-03-01 09:27:33","206","2023-03-01 09:27:33"
"000001","20230301092732642000001206",2,"206","010","20230203","010",1.0,"002","",,"206","2023-03-01 09:27:33","206","2023-03-01 09:27:33"
"000001","20230301092852317000001206",1,"206","011","20230209","021",0.5,"003","",,"206","2023-03-01 09:28:53","206","2023-03-01 09:28:53"
"000001","20230301114707254000001186",1,"186","010","20230202","010",1.0,"002","",,"186","2023-03-03 09:46:50","186","2023-03-03 09:46:50"
"000001","20230301114707254000001186",2,"186","010","20230203","010",1.0,"002","",,"186","2023-03-03 09:46:50","186","2023-03-03 09:46:50"
"000001","20230301114732694000001186",1,"186","010","20230227","010",1.0,"001","",,"186","2023-03-03 09:47:00","186","2023-03-03 09:47:00"
"000001","20230301114732694000001186",2,"186","010","20230228","010",1.0,"001","",,"186","2023-03-03 09:47:00","186","2023-03-03 09:47:00"
"000001","20230301191906013000001162",1,"162","010","20230206","010",1.0,"004","",,"162","2023-03-22 15:34:16","162","2023-03-22 15:34:16"
"000001","20230302091513949000001053",1,"053","010","20230301","010",1.0,"002","",,"053","2023-03-02 09:15:16","053","2023-03-02 09:15:16"
"000001","20230302184332604000001202",1,"202","011","20230303","021",0.5,"001","",,"202","2023-03-02 18:43:34","202","2023-03-02 18:43:34"
"000001","20230303002929866000001177",1,"177","010","20230210","010",1.0,"004","",,"177","2023-03-03 00:29:29","177","2023-03-03 00:29:29"
"000001","20230303110854905000001232",1,"232","011","20230302","020",0.5,"002",生理痛,,"232","2023-03-03 11:09:54","232","2023-03-03 11:09:54"
"000001","20230305083431875000001110",1,"110","020","20230220","010",1.0,"001","","20230106084500646000001110","110","2023-03-05 08:34:33","110","2023-03-05 08:34:33"
"000001","20230306090912814000001147",1,"147","010","20230303","010",1.0,"002","",,"147","2023-03-06 09:09:17","147","2023-03-06 09:09:17"
"000001","20230306092207296000001214",1,"214","010","20230320","010",1.0,"001","",,"214","2023-03-06 09:22:07","214","2023-03-06 09:22:07"
"000001","20230309090625926000001228",1,"228","020","20230310","010",1.0,"001",長女学校行事の為,"20221216184645882000001228","228","2023-03-09 09:06:26","228","2023-03-09 09:06:26"
"000001","20230313155337675000001234",1,"234","020","20230315","010",1.0,"001","","20230222091321479000001234","234","2023-03-13 15:53:39","234","2023-03-13 15:53:39"
"000001","20230314090910815000001147",1,"147","011","20230328","020",0.5,"001",歯定期健診,,"147","2023-03-14 09:09:12","147","2023-03-14 09:09:12"
"000001","20230314101147885000001053",1,"053","010","20230313","010",1.0,"001",こども発熱,,"053","2023-03-14 10:11:47","053","2023-03-14 10:11:47"
"000001","20230314173906077000001162",1,"162","010","20230210","010",1.0,"004",現場定休日,,"162","2023-03-14 17:39:36","162","2023-03-14 17:39:36"
"000001","20230315084141358000001176",1,"176","010","20230317","010",1.0,"001","",,"176","2023-03-15 08:41:41","176","2023-03-15 08:41:41"
"000001","20230316144218037000001150",1,"150","010","20230320","010",1.0,"001","",,"150","2023-03-16 14:42:18","150","2023-03-16 14:42:18"
"000001","20230316144223505000001150",1,"150","010","20230328","010",1.0,"001","",,"150","2023-03-22 17:55:47","150","2023-03-22 17:55:47"
"000001","20230316144242122000001150",1,"150","010","20230330","010",1.0,"001","",,"150","2023-03-22 17:55:33","150","2023-03-22 17:55:33"
"000001","20230316160851056000001053",1,"053","010","20230315","010",1.0,"001",子供発熱,,"053","2023-03-16 16:08:50","053","2023-03-16 16:08:50"
"000001","20230317062115103000001175",1,"175","010","20230317","010",1.0,"001",検査通院,,"175","2023-03-17 06:21:15","175","2023-03-17 06:21:15"
"000001","20230317122835604000001171",1,"171","020","20230320","010",1.0,"001","","20221219092942823000001171","171","2023-03-17 12:28:36","171","2023-03-17 12:28:36"
"000001","20230319161326364000001165",1,"165","010","20230328","010",1.0,"001",年休を取る,,"165","2023-03-19 16:13:26","165","2023-03-19 16:13:26"
"000001","20230324141323914000001161",1,"161","020","20230322","010",1.0,"001","","20221024130555886000001161","161","2023-03-27 12:16:58","161","2023-03-27 12:16:58"
"000001","20230327105601941000001161",1,"161","011","20230404","021",0.5,"001","",,"161","2023-03-27 10:56:02","161","2023-03-27 10:56:02"
"000001","20230328012215543000001229",1,"229","020","20230324","010",1.0,"001",通院のため、一日休を取得,"20221228090610808000001229","229","2023-03-28 01:22:08","229","2023-03-28 01:22:08"
"000001","20230401194431147000001139",1,"139","020","20230301","010",1.0,"002","","20221127203227499000001139","139","2023-04-01 19:44:31","139","2023-04-01 19:44:31"
"000001","20230402182956483000001224",1,"224","010","20230330","010",1.0,"001","",,"224","2023-04-02 18:31:14","224","2023-04-02 18:31:14"
"000001","20230403090712301000001207",1,"207","010","20230315","010",1.0,"002","",,"207","2023-04-03 09:07:12","207","2023-04-03 09:07:12"
"000001","20230403090735574000001207",1,"207","010","20230329","010",1.0,"001","",,"207","2023-04-03 09:07:36","207","2023-04-03 09:07:36"
"000001","20230403100455532000001198",1,"198","020","20230331","010",1.0,"001","","20230317155645730000001198","198","2023-04-03 10:04:56","198","2023-04-03 10:04:56"
"000001","20230403100935060000001116",1,"116","010","20230412","010",1.0,"001","",,"116","2023-04-03 11:45:43","116","2023-04-03 11:45:43"
"000001","20230403100956156000001116",1,"116","010","20230413","010",1.0,"001","",,"116","2023-04-03 11:45:14","116","2023-04-03 11:45:14"
"000001","20230403122642308000001053",1,"053","011","20230403","020",0.5,"001",通院,,"053","2023-04-03 12:26:42","053","2023-04-03 12:26:42"
"000001","20230403130159174000001223",1,"223","011","20230407","020",0.5,"001",子供入学式があるため、休暇（とりあえず午前半休を申請させていただきます。よろしくお願いいたします。）,,"223","2023-04-03 13:01:59","223","2023-04-03 13:01:59"
"000001","20230403203125648000001139",1,"139","010","20230327","010",1.0,"002","",,"139","2023-04-03 20:31:26","139","2023-04-03 20:31:26"
"000001","20230403203125648000001139",2,"139","010","20230328","010",1.0,"002","",,"139","2023-04-03 20:31:26","139","2023-04-03 20:31:26"
"000001","20230403203125648000001139",3,"139","010","20230329","010",1.0,"002","",,"139","2023-04-03 20:31:26","139","2023-04-03 20:31:26"
"000001","20230403203125648000001139",4,"139","010","20230330","010",1.0,"002","",,"139","2023-04-03 20:31:26","139","2023-04-03 20:31:26"
"000001","20230404114332871000001051",1,"051","011","20230329","021",0.5,"001","",,"051","2023-04-04 11:43:33","051","2023-04-04 11:43:33"
"000001","20230404143705007000001227",1,"227","011","20230302","021",0.5,"002","",,"227","2023-04-04 14:37:06","227","2023-04-04 14:37:06"
"000001","20230404203406602000001177",1,"177","011","20230320","021",0.5,"001","",,"177","2023-04-04 20:34:07","177","2023-04-04 20:34:07"
"000001","20230404203500432000001177",1,"177","010","20230330","010",1.0,"001","",,"177","2023-04-04 20:35:01","177","2023-04-04 20:35:01"
"000001","20230404203500432000001177",2,"177","010","20230331","010",1.0,"001","",,"177","2023-04-04 20:35:01","177","2023-04-04 20:35:01"
"000001","20230406130337996000001151",1,"151","010","20230403","010",1.0,"001","",,"151","2023-04-06 13:07:44","151","2023-04-06 13:07:44"
"000001","20230406130402539000001151",1,"151","010","20230404","010",1.0,"001","",,"151","2023-04-06 13:07:29","151","2023-04-06 13:07:29"
"000001","20230406130414450000001151",1,"151","010","20230405","010",1.0,"001","",,"151","2023-04-06 13:06:52","151","2023-04-06 13:06:52"
"000001","20230406142548233000001212",1,"212","010","20230414","010",1.0,"001","",,"212","2023-04-10 09:06:04","212","2023-04-10 09:06:04"
"000001","20230407180449697000001175",1,"175","010","20230410","010",1.0,"001","",,"175","2023-04-07 18:04:50","175","2023-04-07 18:04:50"
"000001","20230409163722311000001223",1,"223","011","20230406","021",0.5,"001","7日午後も半休を取ってたため、補足申請（7日午前半休申請済み）です。7日午後半休を申請したけど、重複エラーが出て申請不可のため、6日の午後半休として、申請させていただきます。（7日一日休んでた）",,"223","2023-04-09 16:37:20","223","2023-04-09 16:37:20"
"000001","20230410114032334000001161",1,"161","010","20230407","010",1.0,"002","",,"161","2023-04-10 11:40:32","161","2023-04-10 11:40:32"
"000001","20230410161934158000001229",1,"229","020","20230501","010",1.0,"001","","20221228090719099000001229","229","2023-04-10 16:19:34","229","2023-04-10 16:19:34"
"000001","20230410162013617000001229",1,"229","020","20230502","010",1.0,"001","","20230104141144749000001229","229","2023-04-10 16:20:14","229","2023-04-10 16:20:14"
"000001","20230410164313477000001228",1,"228","020","20230412","010",1.0,"001",子供入校式の為,"20221225232825401000001228","228","2023-04-10 16:43:14","228","2023-04-10 16:43:14"
"000001","20230410182109929000001186",1,"186","010","20230413","010",1.0,"001",こどもの入学式のため,,"186","2023-04-10 18:21:08","186","2023-04-10 18:21:08"
"000001","20230411134150589000001161",1,"161","020","20230501","010",1.0,"001","","20230104090742604000001161","161","2023-04-11 14:40:10","161","2023-04-11 14:40:10"
"000001","20230411134245034000001161",1,"161","020","20230502","010",1.0,"001","","20230104090844837000001161","161","2023-04-11 14:40:33","161","2023-04-11 14:40:33"
"000001","20230411134629051000001147",1,"147","011","20230414","021",0.5,"001","",,"147","2023-04-11 13:46:31","147","2023-04-11 13:46:31"
"000001","20230411181830952000001161",1,"161","020","20230412","010",1.0,"001","","20230108162027764000001161","161","2023-04-11 18:18:31","161","2023-04-11 18:18:31"
"000001","20230411215336762000001081",1,"081","010","20230328","010",1.0,"001","",,"081","2023-04-11 21:53:37","081","2023-04-11 21:53:37"
"000001","20230418131457360000001147",1,"147","011","20230420","020",0.5,"001","",,"147","2023-04-18 13:14:59","147","2023-04-18 13:14:59"
"000001","20230420094456094000001187",1,"187","010","20230329","010",1.0,"004","",,"187","2023-04-20 09:51:01","187","2023-04-20 09:51:01"
"000001","20230420130051281000001175",1,"175","010","20230421","010",1.0,"001","",,"175","2023-04-20 13:00:51","175","2023-04-20 13:00:51"
"000001","20230421094857844000001230",1,"230","010","20230425","010",1.0,"001","",,"230","2023-04-21 09:48:58","230","2023-04-21 09:48:58"
"000001","20230421172908250000001121",1,"121","010","20230502","010",1.0,"001","",,"121","2023-04-21 17:29:08","121","2023-04-21 17:29:08"
"000001","20230423214450620000001176",1,"176","010","20230428","010",1.0,"004","",,"176","2023-04-23 21:46:40","176","2023-04-23 21:46:40"
"000001","20230423214450620000001176",2,"176","010","20230501","010",1.0,"004","",,"176","2023-04-23 21:46:40","176","2023-04-23 21:46:40"
"000001","20230423214450620000001176",3,"176","010","20230502","010",1.0,"004","",,"176","2023-04-23 21:46:40","176","2023-04-23 21:46:40"
"000001","20230424093100706000001218",1,"218","010","20230421","010",1.0,"001","",,"218","2023-04-24 09:31:36","218","2023-04-24 09:31:36"
"000001","20230424111050461000001151",1,"151","010","20230501","010",1.0,"001","",,"151","2023-04-28 11:38:11","151","2023-04-28 11:38:11"
"000001","20230424111050461000001151",2,"151","010","20230502","010",1.0,"001","",,"151","2023-04-28 11:38:11","151","2023-04-28 11:38:11"
"000001","20230425150635851000001165",1,"165","010","20230501","010",1.0,"004",現場は休日なのでやむを得ない年始を取らせていただきます,,"165","2023-04-25 15:06:35","165","2023-04-25 15:06:35"
"000001","20230425150635851000001165",2,"165","010","20230502","010",1.0,"004",現場は休日なのでやむを得ない年始を取らせていただきます,,"165","2023-04-25 15:06:35","165","2023-04-25 15:06:35"
"000001","20230425183719622000001151",1,"151","010","20230426","010",1.0,"001","",,"151","2023-04-25 18:37:20","151","2023-04-25 18:37:20"
"000001","20230426111644800000001162",1,"162","010","20230427","010",1.0,"001","",,"162","2023-04-26 11:21:05","162","2023-04-26 11:21:05"
"000001","20230426111800882000001162",1,"162","011","20230426","021",0.5,"001","",,"162","2023-04-26 11:18:01","162","2023-04-26 11:18:01"
"000001","20230426112512391000001162",1,"162","010","20230428","010",1.0,"001","",,"162","2023-04-26 11:25:12","162","2023-04-26 11:25:12"
"000001","20230426113203400000001165",1,"165","010","20230428","010",1.0,"004",現場のスケジュールに合わせるため年休を取らせていただきます,,"165","2023-04-26 11:32:04","165","2023-04-26 11:32:04"
"000001","20230427091023703000001081",1,"081","010","20230418","010",1.0,"002",コロナ,,"081","2023-04-27 09:11:22","081","2023-04-27 09:11:22"
"000001","20230427091023703000001081",2,"081","010","20230419","010",1.0,"002",コロナ,,"081","2023-04-27 09:11:22","081","2023-04-27 09:11:22"
"000001","20230427091023703000001081",3,"081","010","20230420","010",1.0,"002",コロナ,,"081","2023-04-27 09:11:22","081","2023-04-27 09:11:22"
"000001","20230427154429560000001229",1,"229","011","20230427","020",0.5,"002","",,"229","2023-04-27 15:44:30","229","2023-04-27 15:44:30"
"000001","20230427154508160000001229",1,"229","011","20230428","020",0.5,"001",通院,,"229","2023-04-27 15:45:08","229","2023-04-27 15:45:08"
"000001","20230427154540258000001229",1,"229","010","20230417","010",1.0,"002","",,"229","2023-04-27 15:45:40","229","2023-04-27 15:45:40"
"000001","20230427171955537000001053",1,"053","010","20230428","010",1.0,"001","",,"053","2023-04-27 17:19:56","053","2023-04-27 17:19:56"
"000001","20230427190130375000001198",1,"198","020","20230428","010",1.0,"004","","20230317155749005000001198","198","2023-04-27 19:01:29","198","2023-04-27 19:01:29"
"000001","20230427190314209000001198",1,"198","020","20230501","010",1.0,"004","","20230320173332442000001198","198","2023-04-27 19:03:13","198","2023-04-27 19:03:13"
"000001","20230427190403255000001198",1,"198","020","20230502","010",1.0,"004","","20230324193258156000001198","198","2023-04-27 19:04:02","198","2023-04-27 19:04:02"
